"id","issue_title"
19752345224,annotation
19666420679,other emmylua annotation enhancements
19793563857,[Question] ServiceGrdi annotations lost
23143156730,MapView snapshot does not contain view annotations
22830575144,Being able to move annotations/layers front/back
22836218633,Custom annotation view floating on HStack or Stack issue
22953987150,GCP Annotation tool - ModuleNotFoundError: No module named 'annotation_gui_gcp'
22681784073,New method sssom annotate
22682412852,Ability to disable @Generated annotations in generated sources
22679225097,Duplicate file created when using multiple annotations with the same name
21920735693,Move cache annotations from controllers to repositories
21824338045,Text classification: Labels merged together when export multi-label annotation output as CSV
21824475845,How to recover deleted annotated dataset?
21911839747,Doccano not able to annotate data
21970831955,how to annotate relation use the latest docker image
21995854623,v-annotator
21711013865,Catch TypeError during annotation instantiation and throw a more meaningful AnnotationException
25052494066,[New rule] annotation-on-invalid-class
25287339688,[Records] Annotation space record type annotation parsing
25381565305,remove_type_annotation fix does not handle function-typed parameters
25437537997,[vm] Library annotations not found in `gen_kernel`
24956666616,SpringBootDBUnitTest fails with @BeforeAll & @DataSet annotated static method
23481394284,"ValueError: Function has keyword-only parameters or annotations, use getfullargspec() API which can support them"
23523912500,[FEAT] Allow to fill the boundaries of the text annotation with color
21880548282,TestNG could not recognise the name of DataSupplier annotated method while running test from testng.xml using IAnnotationTransformer listener .
21989419277,Remove @stackbit/annotations
22034099386,Add annotation that and builder enircher that based on java class allows to create RLS policy
21795753656,Add functionality that optionaly creates foreignKey constraint for OneToOne and OneToMany relation that use JoinColumnsOrFormulas annotation
21610533597,Link error in ob for manually added annotations in zotero
21695347508,[Feature Request]Is there any way to put the annotation of the same color exported from Zotero in Obsidian together
21567111328,Limit annotations for source code overwrite
21967397033,"java.lang.IllegalStateException: No CacheResolver specified, and no bean of type CacheManager found. Register a CacheManager bean or remove the @EnableCaching annotation from your configuration."
21505127287,Regex annotation ignored in case of Array of the element
19649549052,What type of dataset is being used whether the boxes are for each single characters or it is for a word and what is the annotation type for the same ? 
23608980910,"Replace ""disable-ssl-redirect"" annotation with ""ssl-redirect"" "
23499333718,[Fix] Id annotation 수정
23660343804,Add doxygen annotations
23281035433,Allow override of fetched variable for @ZeebeVariable annotation
23244247254,Create annotation or other way to detect mainFunction implicitly
24726401786,Document SDK with annotations over the methods
24772371709,[Serializer] Add `SerializedPath` annotation to flatten nested attribut…
24817817127,License Policy Violation detected in hibernate-commons-annotations-5.1.2.Final.jar
24351448752,How to handle strings with Taichi type annotations?
20276901920,No annotations for 137 images in train
20206753427,HTML annotation
20232164637,Use nodeIterator for annotaions
20122000867,Defining gene-category annotations using raw data in .obo instead of `termdb` form (no longer provided) 
20252733954,Managed column in student csv for maxpoints for annotations
20363260999, Where do you annotate a video?
20292209571,Snapshot of current slide (including annotations)
20312785940,update wgs_sv_annotation env requirements
20015212398,Store history of variant annotation
20036040321,Fix problem in variant annotation export
20128669931,Allow variant annotation update in case overview
20171133914,Complete case detail variant annotation
20078637278,Show start/end video annotation keyframe handles if there is enough space
20287341430,Make confidence optional for new annotations
20038233480,Reports do not include annotations of deleted users
20044992472,Inline annotations
20129862450,Incorrect type annotations in processing?
20290308248,Feature request: add `--translate` option to annotate genes
20461239101,"""category"" field in /nlp/annotate/entities is always empty"
20337269885,CI fails on forks: config.annotations missing
20453200824,Carregamento das notas de indexação (annotation) alteradas do inglês
20219445413,Remove annotation suppression for using experimental unsigned types
20105459776,[bitnami/harbor] Allow to configure ingress annotations separately for each ingress resource
23060016254,mlDeleteModuleTimestampsFile fails with missing input or output annotation
22925322349,Configure annotations
25194648168,file_descriptor: missing annotations
25302088233,handle forward ref. annotations in dto.factory
25494992226,Can't use annotated field in CASE-WHEN Clause
24975981845,@Valid annotation should be used on the parameter `src/main/java/org/trebol/operation/controllers/DataUserRolesController.java`
24976044473,`@Valid` annotation should be used on the parameter `src/main/java/org/trebol/operation/controllers/AccountProfileController.java`
24976074416,`@Valid` annotation should be used on the parameter in `src/main/java/org/trebol/operation/controllers/DataSalespeopleController.java`
20044477898,Figure 4: genome coordinate annotations
20154208500,Figure 5: Which nodes are optional in an edge-annotated arg
20196483678,Tweaks to Figure 2: Encoding an ARG: Griffiths (node annotated w/ events) vs TS (edge annotated w/genomes)
20343286929,"Synonyms for ""local"" edge annotations"
20330186274,Pressing the next annotation shortcut selects multiple annotations
20487480343,Create annotated reference assemblies nuget packages
20441448536,LinkML annotations don't appear in jsonschema
20438654793,better tabular reporting of structures lik annotations
